School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION
Fresno State,35,25,10,0.714,5.27,2.24,13,5,16,2,6,7,2630,2475,1420,926,2126,0.436,219,638,0.343,559,805,0.694,409,1293,466,295,138,378,764,70.1,105.7,0.379,0.3,0.524,50.4,50.3,11.9,11.8,0.487,13.1,31.1,0.263,14.0,R64,MIDWEST
Furman,35,19,16,0.543,-2.83,-4.2,11,7,14,2,3,12,2487,2333,1400,847,1865,0.454,253,785,0.322,540,777,0.695,387,1250,424,217,115,471,622,66.3,107.2,0.417,0.421,0.557,53.2,50.1,9.3,9.7,0.522,17.4,33.4,0.29,NA,NA,NA
Gardner-Webb,33,17,16,0.515,-6.92,-3.96,10,8,9,4,5,11,2476,2451,1335,871,2039,0.427,276,807,0.342,458,701,0.653,435,1257,442,265,113,439,666,71.0,104.6,0.344,0.396,0.522,50.8,50.7,11.2,9.5,0.495,15.6,33.2,0.225,NA,NA,NA
George Mason,32,11,21,0.344,-1.79,3.62,5,13,7,8,2,11,2140,2313,1290,766,1888,0.406,172,589,0.292,436,650,0.671,419,1359,328,92,119,407,570,67.7,98.1,0.344,0.312,0.487,55.1,42.8,4.2,9.3,0.451,15.6,33.5,0.231,NA,NA,NA
George Washington,38,28,10,0.737,11.43,4.24,11,7,16,3,8,5,2875,2602,1530,980,2194,0.447,269,726,0.371,646,858,0.753,453,1442,535,230,125,426,621,67.5,111.4,0.391,0.331,0.553,53.7,54.6,8.9,8.7,0.508,14.1,34.3,0.294,NA,NA,NA
Georgetown,33,15,18,0.455,10.31,8.49,7,11,9,8,4,8,2430,2370,1335,820,1858,0.441,261,770,0.339,529,704,0.751,316,1181,492,180,146,442,755,69.2,105.3,0.379,0.414,0.554,50.8,60.0,7.8,11.5,0.512,16.8,28.3,0.285,NA,NA,NA
Georgia,34,20,14,0.588,9.41,8.47,10,8,15,4,3,9,2401,2369,1370,799,1892,0.422,220,598,0.368,583,823,0.708,395,1319,424,164,174,448,703,68.2,102.8,0.435,0.316,0.526,52.0,53.1,7.0,14.6,0.48,16.4,32.4,0.308,NA,NA,NA
Georgia Southern,31,14,17,0.452,-5.65,-3.14,10,10,10,4,4,12,2353,2307,1250,781,1903,0.41,282,834,0.338,509,728,0.699,374,1131,344,232,73,359,691,71.2,105.7,0.383,0.438,0.523,47.9,44.0,10.4,7.0,0.484,13.8,30.4,0.267,NA,NA,NA
Georgia State,30,16,14,0.533,-2.8,-2.19,9,11,12,3,4,10,1971,1950,1220,705,1597,0.441,149,436,0.342,412,598,0.689,243,925,352,200,91,350,578,65.1,99.2,0.374,0.273,0.524,46.9,49.9,10.1,9.9,0.488,15.7,24.7,0.258,NA,NA,NA
Georgia Tech,36,21,15,0.583,12.51,9.95,8,10,14,5,5,8,2637,2545,1445,965,2150,0.449,213,597,0.357,492,681,0.722,469,1398,487,158,151,403,643,67.0,109.0,0.317,0.278,0.533,55.3,50.5,6.5,10.3,0.498,14.0,37.4,0.229,NA,NA,NA
Gonzaga,36,28,8,0.778,16.92,4.23,15,3,11,4,9,2,2840,2360,1445,1011,2081,0.486,281,738,0.381,537,708,0.758,382,1426,501,184,111,418,623,68.1,115.4,0.34,0.355,0.587,55.2,49.6,7.5,7.7,0.553,14.7,32.3,0.258,11.0,S16,MIDWEST
Grambling,31,7,24,0.226,-19.62,-8.48,4,14,5,7,2,15,1924,2110,1250,658,1606,0.41,152,556,0.273,456,706,0.646,283,1013,298,210,52,442,615,67.2,91.6,0.44,0.346,0.496,47.6,45.3,10.0,4.9,0.457,18.5,26.4,0.284,NA,NA,NA
Grand Canyon,34,27,7,0.794,1.43,-5.6,11,3,18,2,7,5,2581,2316,1365,896,1978,0.453,210,583,0.36,579,835,0.693,399,1301,504,210,90,407,625,69.8,108.3,0.422,0.295,0.543,52.7,56.3,8.8,7.3,0.506,14.6,32.3,0.293,NA,NA,NA
Green Bay,36,23,13,0.639,1.16,-0.67,11,7,11,3,8,9,3013,2880,1455,1048,2350,0.446,255,730,0.349,662,1007,0.657,458,1385,501,358,166,441,724,77.3,107.1,0.429,0.311,0.533,48.7,47.8,12.7,11.1,0.5,13.5,30.9,0.282,14.0,R64,WEST
Hampton,32,21,11,0.656,-8.74,-8.45,13,3,9,2,8,7,2363,2370,1305,810,1967,0.412,206,678,0.304,537,815,0.659,447,1322,381,169,117,440,649,71.7,101.0,0.414,0.345,0.502,53.1,47.0,7.2,9.0,0.464,15.7,34.6,0.273,16.0,R64,MIDWEST
Hartford,33,10,23,0.303,-14.29,-5.69,4,12,4,12,6,11,2336,2588,1345,777,1906,0.408,319,902,0.354,463,619,0.748,230,992,408,221,63,385,702,69.9,99.3,0.325,0.473,0.531,41.7,52.5,9.4,4.9,0.491,14.9,19.1,0.243,NA,NA,NA
Harvard,30,14,16,0.467,-0.96,-0.25,6,8,8,5,4,10,2001,1985,1205,734,1648,0.445,220,569,0.387,313,526,0.595,318,1118,452,150,150,436,538,67.1,99.0,0.319,0.345,0.527,52.1,61.6,7.4,13.5,0.512,18.7,30.7,0.19,NA,NA,NA
Hawaii,34,28,6,0.824,9.03,-1.04,13,3,16,3,7,2,2620,2267,1365,893,1946,0.459,237,737,0.322,597,873,0.684,362,1270,525,257,124,443,695,71.6,107.3,0.449,0.379,0.555,53.0,58.8,10.5,10.0,0.52,15.8,31.1,0.307,13.0,R32,SOUTH
High Point,32,21,11,0.656,-0.52,-4.24,13,5,12,3,8,7,2473,2258,1290,884,1852,0.477,187,487,0.384,518,680,0.762,337,1074,493,256,94,341,559,67.7,113.2,0.367,0.263,0.569,50.3,55.8,11.7,8.5,0.528,13.6,31.8,0.28,NA,NA,NA
Hofstra,34,24,10,0.706,5.02,0.77,14,4,11,2,9,5,2681,2509,1390,914,2050,0.446,289,812,0.356,564,818,0.689,402,1327,510,215,108,406,542,70.2,109.9,0.399,0.396,0.55,51.4,55.8,8.8,7.5,0.516,14.3,31.8,0.275,NA,NA,NA
Holy Cross,35,15,20,0.429,-11.2,-6.11,5,13,8,6,5,13,2267,2445,1425,775,1879,0.412,251,769,0.326,466,678,0.687,279,1052,480,219,86,386,585,64.6,98.4,0.361,0.409,0.515,45.6,61.9,9.5,7.8,0.479,14.9,23.1,0.248,16.0,R64,WEST
Houston,32,22,10,0.688,10.3,2.17,12,6,15,3,6,5,2476,2216,1305,897,1926,0.466,215,618,0.348,467,662,0.705,410,1202,412,191,122,333,608,66.3,114.5,0.344,0.321,0.553,51.5,45.9,8.8,10.1,0.522,12.9,35.7,0.242,NA,NA,NA
Houston Christian,34,17,17,0.5,-10.39,-5.26,10,8,12,3,4,11,2604,2582,1360,899,1903,0.472,204,561,0.364,602,839,0.718,351,1248,471,182,134,502,644,72.3,105.9,0.441,0.295,0.566,51.2,52.4,7.4,9.5,0.526,17.9,30.6,0.316,NA,NA,NA
Howard,32,12,20,0.375,-14.43,-8.33,6,10,8,7,2,12,2311,2433,1300,750,1846,0.406,144,486,0.296,667,914,0.73,403,1218,275,197,102,477,632,72.2,98.4,0.495,0.263,0.507,49.4,36.7,8.4,8.1,0.445,17.3,33.2,0.361,NA,NA,NA
Idaho,34,21,13,0.618,-5.19,-5.88,12,6,11,4,8,7,2372,2251,1365,800,1812,0.442,223,591,0.377,549,774,0.709,387,1257,428,178,88,506,735,67.2,103.4,0.427,0.326,0.544,55.4,53.5,7.8,8.8,0.503,18.8,35.0,0.303,NA,NA,NA
Idaho State,31,16,15,0.516,-9.83,-6.69,11,7,10,3,5,10,2297,2357,1240,769,1767,0.435,250,687,0.364,509,700,0.727,284,1078,380,226,90,409,587,71.9,103.1,0.396,0.389,0.547,48.1,49.4,10.1,8.0,0.506,16.3,25.5,0.288,NA,NA,NA
Illinois,34,15,19,0.441,4.39,7.03,5,13,7,8,2,8,2452,2542,1395,861,1993,0.432,277,764,0.363,453,607,0.746,258,1075,462,199,65,357,585,68.6,102.5,0.305,0.383,0.537,46.0,53.7,8.3,5.2,0.502,13.5,21.5,0.227,NA,NA,NA
Illinois State,32,18,14,0.563,3.4,2.59,12,6,13,3,5,8,2149,2114,1285,759,1835,0.414,238,706,0.337,393,588,0.668,344,1141,402,205,115,405,622,67.7,98.8,0.32,0.385,0.508,50.3,53.0,9.4,10.5,0.478,16.1,29.7,0.214,NA,NA,NA
Illinois-Chicago,30,5,25,0.167,-14.52,-0.81,3,15,5,10,0,13,2019,2348,1220,697,1796,0.388,133,440,0.302,492,795,0.619,406,1235,347,168,162,453,640,72.7,91.1,0.443,0.245,0.464,50.5,49.8,7.6,13.0,0.425,17.2,32.4,0.274,NA,NA,NA
Incarnate Word,29,17,12,0.586,-9.2,-6.2,12,6,10,3,7,9,2145,2140,1165,718,1653,0.434,234,622,0.376,475,620,0.766,232,974,428,200,75,368,538,71.2,103.4,0.375,0.376,0.551,47.7,59.6,9.6,6.8,0.505,15.9,22.9,0.287,NA,NA,NA
Indiana,35,27,8,0.771,19.59,6.9,15,3,17,0,6,4,2891,2447,1405,1021,2034,0.502,345,831,0.415,504,688,0.733,414,1288,560,239,137,474,647,69.1,119.2,0.338,0.409,0.612,54.9,54.8,9.9,9.8,0.587,16.7,37.0,0.248,5.0,S16,EAST
Indiana State,32,15,17,0.469,0.04,2.2,8,10,10,4,2,11,2170,2222,1295,715,1822,0.392,210,692,0.303,530,765,0.693,343,1213,340,184,86,423,688,70.0,95.7,0.42,0.38,0.496,50.4,47.6,8.1,7.2,0.45,16.2,27.6,0.291,NA,NA,NA
Iona,33,22,11,0.667,3.59,-1.78,16,4,11,2,8,6,2628,2451,1325,919,2011,0.457,327,884,0.37,463,651,0.711,348,1218,551,248,135,422,642,72.5,109.5,0.324,0.44,0.566,49.7,60.0,10.3,10.6,0.538,15.4,29.2,0.23,13.0,R64,MIDWEST
Iowa,33,22,11,0.667,17.01,8.71,12,6,13,2,6,5,2561,2287,1330,906,2027,0.447,269,719,0.374,480,669,0.717,392,1257,523,223,156,339,538,69.1,111.5,0.33,0.355,0.546,50.6,57.7,9.7,12.5,0.513,12.6,31.8,0.237,7.0,R32,SOUTH
Iowa State,35,23,12,0.657,16.93,10.16,10,8,14,2,4,7,2862,2625,1415,1087,2159,0.503,293,758,0.387,395,563,0.702,304,1244,577,218,142,398,542,71.5,113.1,0.261,0.351,0.59,49.7,53.1,8.6,9.8,0.571,14.1,26.1,0.183,3.0,S16,MIDWEST
IUPUI,32,13,19,0.406,-5.86,0.11,9,7,9,2,4,15,2181,2362,1290,785,1858,0.422,183,549,0.333,428,607,0.705,321,1105,355,213,81,426,651,70.0,96.6,0.327,0.295,0.508,49.1,45.2,9.4,6.3,0.472,16.6,27.7,0.23,NA,NA,NA
Jackson State,36,20,16,0.556,-8.66,-9.54,12,6,11,2,7,13,2455,2352,1465,898,2208,0.407,243,781,0.311,416,659,0.631,474,1417,445,279,131,446,771,68.3,98.1,0.298,0.354,0.487,51.4,49.6,11.2,10.6,0.462,15.0,32.6,0.188,NA,NA,NA
Jacksonville,32,16,16,0.5,-9.34,-6.09,8,6,12,3,4,11,2444,2431,1290,866,1985,0.436,278,715,0.389,434,640,0.678,339,1218,402,207,85,366,592,72.2,105.0,0.322,0.36,0.534,50.4,46.4,8.9,7.6,0.506,13.8,27.5,0.219,NA,NA,NA
Jacksonville State,31,8,23,0.258,-10.26,-3.95,4,12,5,10,2,12,2100,2234,1245,721,1792,0.402,243,709,0.343,415,567,0.732,315,994,377,158,96,331,611,66.6,101.3,0.316,0.396,0.509,46.1,52.3,7.6,8.4,0.47,13.8,27.6,0.232,NA,NA,NA
James Madison,32,21,11,0.656,6.17,0.5,11,7,12,6,9,3,2405,2197,1305,830,1848,0.449,278,775,0.359,467,682,0.685,335,1247,406,139,97,380,612,67.9,108.6,0.369,0.419,0.554,52.3,48.9,6.3,9.0,0.524,14.9,29.4,0.253,NA,NA,NA
Kansas,38,33,5,0.868,23.87,11.22,15,3,16,0,7,3,3089,2570,1540,1092,2207,0.495,304,728,0.418,601,843,0.713,402,1443,604,253,158,478,719,69.7,115.0,0.382,0.33,0.592,53.9,55.3,9.4,10.7,0.564,15.5,32.3,0.272,1.0,E8,SOUTH
Kansas City,31,12,19,0.387,-6.31,-2.24,4,10,9,4,2,13,2152,2240,1245,746,1738,0.429,213,588,0.362,447,663,0.674,356,1084,350,181,98,415,651,67.7,102.1,0.381,0.338,0.524,50.4,46.9,8.6,9.3,0.491,16.8,32.7,0.257,NA,NA,NA
Kansas State,33,17,16,0.515,12.31,9.79,5,13,12,5,2,9,2334,2251,1345,805,1876,0.429,175,583,0.3,549,798,0.688,437,1204,458,249,91,460,659,67.5,102.9,0.425,0.311,0.518,52.5,56.9,11.0,8.0,0.476,16.9,37.0,0.293,NA,NA,NA
Kennesaw State,31,11,20,0.355,-8.58,-1.61,7,7,8,6,3,14,2239,2399,1245,811,1826,0.444,179,508,0.352,438,625,0.701,322,1039,378,216,99,405,605,70.4,102.1,0.342,0.278,0.527,47.1,46.6,9.9,8.3,0.493,16.0,28.9,0.24,NA,NA,NA
Kent State,32,19,13,0.594,-1.53,-1.47,10,8,13,3,6,8,2361,2317,1290,834,1871,0.446,185,564,0.328,508,744,0.683,405,1204,373,170,106,379,578,68.1,107.5,0.398,0.301,0.531,52.9,44.7,7.7,8.9,0.495,14.6,34.6,0.272,NA,NA,NA
Kentucky,36,27,9,0.75,20.23,8.84,13,5,17,0,4,7,2861,2451,1455,1028,2149,0.478,244,666,0.366,561,813,0.69,462,1395,512,206,207,389,735,68.1,115.6,0.378,0.31,0.564,53.6,49.8,8.3,14.1,0.535,13.3,37.3,0.261,4.0,R32,EAST
La Salle,31,9,22,0.29,-6.09,4.65,4,14,7,9,1,12,1987,2279,1240,690,1707,0.404,259,762,0.34,348,520,0.669,274,957,388,217,92,398,539,67.2,95.4,0.305,0.446,0.508,44.9,56.2,10.4,8.2,0.48,16.9,25.0,0.204,NA,NA,NA
Lafayette,30,6,24,0.2,-15.0,-6.0,3,15,4,9,2,15,2142,2412,1235,758,1742,0.435,245,671,0.365,381,551,0.691,242,955,416,171,68,391,588,69.7,99.5,0.316,0.385,0.535,44.5,54.9,7.9,5.8,0.505,16.3,22.3,0.219,NA,NA,NA
Lamar,30,11,19,0.367,-14.69,-8.77,3,15,7,9,4,10,2263,2310,1200,771,1819,0.424,197,617,0.319,524,781,0.671,415,1171,425,225,116,439,699,73.8,102.3,0.429,0.339,0.517,51.0,55.1,10.2,10.2,0.478,16.7,34.7,0.288,NA,NA,NA
Lehigh,32,17,15,0.531,-4.42,-5.2,13,5,10,5,7,9,2268,2210,1280,810,1777,0.456,237,604,0.392,411,565,0.727,307,1095,477,214,103,416,548,67.2,105.4,0.318,0.34,0.554,50.9,58.9,9.9,9.2,0.523,16.9,29.5,0.231,NA,NA,NA
Liberty,32,13,19,0.406,-10.42,-3.73,10,8,8,6,5,9,2070,2188,1280,738,1644,0.449,283,774,0.366,311,434,0.717,214,943,419,178,44,442,638,64.8,99.8,0.264,0.471,0.559,47.5,56.8,8.6,4.3,0.535,19.3,22.0,0.189,NA,NA,NA
Lipscomb,33,12,21,0.364,-8.85,-3.81,7,7,6,9,5,9,2590,2689,1340,888,2017,0.44,331,921,0.359,483,695,0.695,335,1202,549,208,98,458,628,73.8,104.8,0.345,0.457,0.552,48.6,61.8,8.4,8.0,0.522,16.3,27.1,0.239,NA,NA,NA
Little Rock,35,30,5,0.857,7.12,-1.76,17,3,14,0,12,4,2487,2129,1415,886,1958,0.453,266,693,0.384,449,616,0.729,324,1195,451,230,106,355,640,64.5,109.0,0.315,0.354,0.553,50.1,50.9,10.1,9.6,0.52,13.6,27.9,0.229,12.0,R32,MIDWEST
Long Beach State,35,20,15,0.571,4.09,4.57,12,4,11,2,6,10,2613,2568,1415,896,2077,0.431,287,783,0.367,534,776,0.688,371,1251,532,226,90,430,722,70.7,104.5,0.374,0.377,0.534,48.3,59.4,9.0,7.1,0.5,15.0,28.0,0.257,NA,NA,NA
Long Island University,31,16,15,0.516,-11.79,-11.01,9,9,8,6,8,9,2362,2386,1255,813,1884,0.432,179,602,0.297,557,779,0.715,386,1173,432,238,87,422,652,73.0,103.2,0.413,0.32,0.524,50.1,53.1,10.4,6.9,0.479,15.8,32.2,0.296,NA,NA,NA
Longwood,33,10,23,0.303,-11.42,-5.15,5,13,5,8,4,12,2397,2503,1330,860,1899,0.453,227,650,0.349,450,636,0.708,350,1197,421,205,91,474,624,69.8,103.2,0.335,0.342,0.545,51.6,49.0,8.8,8.3,0.513,17.7,30.4,0.237,NA,NA,NA
Louisiana,34,19,15,0.559,2.62,-1.94,12,8,13,3,5,11,2706,2476,1370,931,2099,0.444,222,716,0.31,622,891,0.698,485,1410,433,218,123,425,634,71.6,110.3,0.424,0.341,0.536,55.4,46.5,8.9,8.7,0.496,14.4,37.5,0.296,NA,NA,NA
Louisiana State,33,19,14,0.576,8.79,7.0,11,7,15,3,3,8,2602,2543,1330,915,1990,0.46,203,620,0.327,569,856,0.665,368,1231,507,263,90,394,609,72.9,107.3,0.43,0.312,0.543,50.0,55.4,10.8,7.1,0.511,14.1,29.8,0.286,NA,NA,NA
Louisiana Tech,33,23,10,0.697,-0.07,-4.4,12,6,16,1,7,7,2624,2395,1345,915,1999,0.458,234,704,0.332,560,842,0.665,358,1257,463,247,142,412,597,72.9,107.0,0.421,0.352,0.547,50.2,50.6,10.1,10.5,0.516,14.7,28.8,0.28,NA,NA,NA
Louisiana-Monroe,34,20,14,0.588,-0.18,-1.46,15,5,13,0,6,11,2471,2360,1390,896,1956,0.458,225,636,0.354,454,647,0.702,376,1233,481,198,113,411,596,66.5,106.9,0.331,0.325,0.546,51.1,53.7,8.6,9.1,0.516,15.4,32.2,0.232,NA,NA,NA
Louisville,31,23,8,0.742,21.57,7.74,12,6,18,1,4,7,2324,1895,1240,866,1847,0.469,186,536,0.347,406,588,0.69,415,1183,419,222,149,353,597,66.4,112.9,0.318,0.29,0.546,54.7,48.4,10.8,14.2,0.519,14.2,38.5,0.22,NA,NA,NA
Loyola (IL),32,15,17,0.469,-0.7,1.11,7,11,9,7,4,7,2059,2082,1295,722,1700,0.425,196,565,0.347,413,565,0.731,246,977,370,189,90,405,584,65.5,97.1,0.332,0.332,0.523,46.5,51.2,8.9,8.1,0.482,17.1,23.3,0.243,NA,NA,NA
Loyola (MD),30,9,21,0.3,-10.9,-5.24,8,10,5,9,4,12,2090,2260,1230,732,1702,0.43,161,530,0.304,465,653,0.712,334,1054,338,162,102,392,648,67.4,100.9,0.384,0.311,0.519,50.1,46.2,7.8,8.9,0.477,16.3,31.4,0.273,NA,NA,NA
Loyola Marymount,31,14,17,0.452,-3.63,0.87,6,12,8,6,5,10,2208,2319,1265,796,1903,0.418,227,669,0.339,389,536,0.726,349,1047,482,211,90,352,631,68.0,102.7,0.282,0.352,0.512,47.5,60.6,9.8,8.8,0.478,14.0,29.6,0.204,NA,NA,NA
Maine,30,8,22,0.267,-17.39,-6.49,4,12,5,8,3,14,2279,2606,1215,825,1909,0.432,228,673,0.339,401,611,0.656,337,1055,433,249,90,491,638,77.8,96.5,0.32,0.353,0.518,46.5,52.5,10.5,7.0,0.492,18.3,27.9,0.21,NA,NA,NA
Manhattan,31,13,18,0.419,-7.48,-3.12,9,11,8,6,4,11,2133,2268,1255,708,1644,0.431,232,643,0.361,485,655,0.74,242,916,436,238,71,442,672,69.0,98.5,0.398,0.391,0.545,45.1,61.6,11.0,6.3,0.501,18.4,23.5,0.295,NA,NA,NA
Marist,30,7,23,0.233,-11.69,-4.52,4,16,4,10,2,12,2145,2360,1220,723,1713,0.422,248,726,0.342,451,615,0.733,261,975,350,138,81,364,587,69.0,101.9,0.359,0.424,0.535,45.9,48.4,6.6,7.0,0.494,15.4,24.3,0.263,NA,NA,NA
Marquette,33,20,13,0.606,7.66,5.57,8,10,12,7,5,5,2517,2448,1340,884,1888,0.468,194,572,0.339,555,764,0.726,311,1179,533,258,137,485,620,72.4,103.8,0.405,0.303,0.559,50.0,60.3,10.6,10.1,0.52,17.7,28.1,0.294,NA,NA,NA
Marshall,33,17,16,0.515,0.83,-0.3,12,6,10,4,5,9,2838,2801,1330,1017,2183,0.466,332,985,0.337,472,681,0.693,341,1230,554,226,103,424,637,77.6,110.0,0.312,0.451,0.566,47.9,54.5,8.8,6.8,0.542,14.5,26.6,0.216,NA,NA,NA
Maryland,36,27,9,0.75,16.71,8.31,12,6,16,1,4,6,2725,2400,1445,943,1941,0.486,267,739,0.361,572,745,0.768,319,1288,488,210,194,458,605,67.3,112.1,0.384,0.381,0.594,51.9,51.7,8.6,13.9,0.555,16.6,28.6,0.295,5.0,S16,SOUTH
Maryland-Baltimore County,32,7,25,0.219,-15.37,-6.87,3,13,4,9,3,15,2307,2579,1290,788,1788,0.441,216,652,0.331,515,754,0.683,279,1017,393,223,57,398,636,70.7,101.1,0.422,0.365,0.537,47.1,49.9,9.8,4.9,0.501,15.6,24.9,0.288,NA,NA,NA
Maryland-Eastern Shore,32,10,22,0.313,-14.23,-6.17,7,9,7,4,3,17,2178,2399,1295,759,1715,0.443,201,610,0.33,459,648,0.708,337,1100,403,188,72,512,691,68.3,98.5,0.378,0.356,0.538,51.4,53.1,8.5,6.8,0.501,20.2,31.4,0.268,NA,NA,NA
Massachusetts,32,14,18,0.438,0.64,2.96,6,12,9,7,3,9,2353,2427,1300,817,1903,0.429,234,709,0.33,485,694,0.699,307,1141,443,207,113,409,668,71.8,100.9,0.365,0.373,0.527,47.9,54.2,8.9,9.1,0.491,15.5,25.9,0.255,NA,NA,NA
Massachusetts-Lowell,29,11,18,0.379,-13.59,-6.17,7,9,6,6,5,12,2221,2401,1170,800,1705,0.469,240,659,0.364,381,556,0.685,249,947,426,205,71,455,596,74.3,102.2,0.326,0.387,0.564,46.6,53.3,9.4,6.2,0.54,18.8,25.0,0.223,NA,NA,NA
McNeese State,29,9,20,0.31,-15.24,-6.74,7,11,7,6,2,13,2083,2301,1185,719,1751,0.411,205,617,0.332,440,629,0.7,321,1045,331,171,126,370,583,70.5,99.7,0.359,0.352,0.508,47.3,46.0,8.2,10.2,0.469,15.3,28.5,0.251,NA,NA,NA
Memphis,34,19,15,0.559,9.84,3.58,8,10,14,6,2,8,2603,2390,1370,877,2124,0.413,206,635,0.324,643,890,0.722,436,1379,510,261,185,407,680,73.5,103.4,0.419,0.299,0.511,51.4,58.2,10.4,13.3,0.461,13.8,32.4,0.303,NA,NA,NA
Mercer,34,19,15,0.559,-3.11,-4.55,8,10,10,3,3,11,2446,2339,1390,871,1958,0.445,210,612,0.343,494,676,0.731,436,1363,509,174,85,431,588,65.7,107.1,0.345,0.313,0.537,55.9,58.4,7.6,7.9,0.498,15.9,37.0,0.252,NA,NA,NA
Miami (FL),35,27,8,0.771,18.52,10.69,13,5,15,1,6,5,2633,2359,1405,907,1895,0.479,241,643,0.375,578,772,0.749,330,1207,438,215,127,383,581,66.2,113.3,0.407,0.339,0.582,51.7,48.3,9.3,9.1,0.542,14.5,29.9,0.305,3.0,S16,SOUTH
Miami (OH),33,13,20,0.394,-5.91,-0.25,6,12,10,8,3,11,2089,2249,1320,719,1781,0.404,178,582,0.306,471,646,0.729,326,1068,336,218,72,402,617,65.6,96.6,0.363,0.327,0.5,48.0,46.7,10.1,7.2,0.454,16.1,28.2,0.264,NA,NA,NA
Michigan,36,23,13,0.639,13.75,7.92,10,8,13,4,4,6,2656,2426,1445,947,2048,0.462,342,901,0.38,420,569,0.738,290,1152,537,203,81,348,558,65.7,111.9,0.278,0.44,0.573,49.2,56.7,8.6,6.4,0.546,13.1,24.7,0.205,11.0,R64,EAST
Michigan State,35,29,6,0.829,22.59,6.94,13,5,14,2,7,3,2793,2245,1410,1009,2078,0.486,321,739,0.434,454,623,0.729,427,1454,719,156,177,406,671,66.8,118.6,0.3,0.356,0.588,58.0,71.3,6.6,12.9,0.563,14.6,37.0,0.218,2.0,R64,MIDWEST
Middle Tennessee,35,25,10,0.714,2.66,-0.7,13,5,11,3,8,6,2539,2410,1405,909,2025,0.449,279,716,0.39,442,718,0.616,369,1283,455,215,123,419,700,69.1,104.7,0.355,0.354,0.537,51.4,50.1,8.9,9.9,0.518,15.0,29.1,0.218,15.0,R32,MIDWEST
Milwaukee,33,20,13,0.606,2.89,-2.02,10,8,9,4,7,6,2618,2391,1345,879,1927,0.456,306,842,0.363,554,718,0.772,321,1195,566,149,86,362,562,68.5,113.6,0.373,0.437,0.577,51.7,64.4,6.5,6.4,0.536,13.8,28.0,0.287,NA,NA,NA
Minnesota,31,8,23,0.258,0.86,6.86,2,16,7,10,0,9,2108,2294,1255,724,1785,0.406,191,616,0.31,469,662,0.708,310,1067,379,170,112,354,565,68.4,98.2,0.371,0.345,0.502,47.7,52.3,7.9,9.5,0.459,14.4,26.6,0.263,NA,NA,NA
Mississippi,32,20,12,0.625,7.91,4.81,10,8,12,2,7,7,2405,2306,1290,796,1916,0.415,252,746,0.338,561,791,0.709,424,1230,412,242,100,386,635,70.0,106.5,0.413,0.389,0.525,51.4,51.8,10.7,8.9,0.481,14.4,34.6,0.293,NA,NA,NA
Mississippi State,31,14,17,0.452,8.18,6.02,7,11,10,5,2,9,2323,2256,1245,850,1862,0.456,225,674,0.334,398,549,0.725,325,1096,431,202,132,393,596,70.2,106.4,0.295,0.362,0.547,48.9,50.7,9.2,10.9,0.517,15.6,29.7,0.214,NA,NA,NA
Mississippi Valley State,35,8,27,0.229,-19.86,-8.11,6,12,3,6,3,19,2293,2704,1425,826,2129,0.388,179,590,0.303,462,667,0.693,380,1245,373,241,82,470,671,71.3,90.3,0.313,0.277,0.469,45.7,45.2,9.5,6.2,0.43,16.1,27.1,0.217,NA,NA,NA
Missouri,31,10,21,0.323,2.5,6.88,3,15,10,7,0,11,2126,2262,1240,732,1736,0.422,175,565,0.31,487,688,0.708,295,1109,362,169,81,386,636,69.3,99.0,0.396,0.325,0.515,49.0,49.5,7.9,7.4,0.472,15.8,26.8,0.281,NA,NA,NA
Missouri State,32,13,19,0.406,-3.52,2.58,8,10,8,7,4,8,2153,2321,1290,752,1817,0.414,168,533,0.315,481,713,0.675,333,1135,390,199,130,409,622,69.1,96.6,0.392,0.293,0.499,49.5,51.9,8.9,11.0,0.46,15.9,28.2,0.265,NA,NA,NA
Monmouth,36,28,8,0.778,5.29,-1.85,17,3,11,2,13,4,2861,2604,1450,963,2214,0.435,282,770,0.366,653,850,0.768,388,1397,443,296,128,443,767,73.9,106.8,0.384,0.348,0.546,49.7,46.0,11.0,10.0,0.499,14.5,28.6,0.295,NA,NA,NA
Montana,33,21,12,0.636,-0.72,-4.29,14,4,12,2,7,9,2393,2225,1330,841,1807,0.465,254,680,0.374,457,657,0.696,304,1138,451,173,83,409,712,67.1,107.2,0.364,0.376,0.565,52.2,53.6,7.7,7.6,0.536,16.2,28.1,0.253,NA,NA,NA
Montana State,31,14,17,0.452,-6.91,-5.35,9,9,8,3,4,12,2369,2411,1245,831,1916,0.434,297,797,0.373,410,598,0.686,394,1159,392,149,62,375,683,70.1,108.6,0.312,0.416,0.538,51.6,47.2,6.8,5.6,0.511,14.6,33.1,0.214,NA,NA,NA
Morehead State,37,23,14,0.622,1.04,-1.65,11,5,14,2,8,11,2722,2553,1495,974,2219,0.439,215,593,0.363,557,801,0.695,541,1380,533,304,83,464,859,67.5,107.8,0.361,0.267,0.524,53.6,54.7,12.0,6.9,0.487,15.1,38.5,0.251,NA,NA,NA
