School,G,Overall.W,Overall.L,W-L%,SRS,SOS,Conf.W,Conf.L,Home.W,Home.L,Away.W,Away.L,TP,OP,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,DRB,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,SEED,POSTSEASON,REGION,YEAR
Colgate,33.0,16.0,17.0,485.0,-2.91,-3.41,12.0,6.0,10.0,5.0,6.0,12.0,65.96969696969697,64.39393939393939,1345.0,24.363636363636363,50.333333333333336,484.0,7.666666666666667,19.666666666666668,0.39,9.575757575757576,13.727272727272728,698.0,23.181818181818183,6.9393939393939394,30.12121212121212,13.515151515151516,5.151515151515151,2.696969696969697,11.484848484848484,16.87878787878788,60.5,107.1,273.0,391.0,0.58,493.0,555.0,84.0,76.0,0.56,168.0,241.0,0.19,,,,2015.0
College of Charleston,33.0,9.0,24.0,273.0,-7.23,-1.26,3.0,15.0,5.0,9.0,2.0,12.0,58.60606060606061,64.57575757575758,1330.0,20.78787878787879,51.75757575757576,402.0,5.96969696969697,17.424242424242426,343.0,11.06060606060606,16.757575757575758,0.66,22.727272727272727,9.515151515151516,32.24242424242424,9.606060606060606,5.515151515151516,2.909090909090909,12.030303030303031,20.57575757575757,61.7,94.2,324.0,337.0,491.0,474.0,462.0,89.0,85.0,459.0,168.0,276.0,214.0,,,,2015.0
Colorado,34.0,16.0,18.0,471.0,7.01,6.19,7.0,11.0,12.0,5.0,2.0,11.0,68.97058823529412,68.1470588235294,1380.0,23.88235294117647,54.73529411764706,436.0,5.264705882352941,15.735294117647058,335.0,15.941176470588236,22.352941176470587,713.0,25.558823529411764,11.764705882352942,37.3235294117647,11.764705882352942,5.705882352941177,3.911764705882353,13.235294117647058,18.058823529411764,65.6,103.6,408.0,287.0,528.0,536.0,493.0,86.0,111.0,484.0,168.0,344.0,291.0,,,,2015.0
Colorado State,34.0,27.0,7.0,794.0,8.12,0.69,13.0,5.0,15.0,2.0,8.0,4.0,72.17647058823529,64.1470588235294,1365.0,24.61764705882353,55.91176470588236,0.44,7.205882352941177,20.558823529411764,351.0,15.735294117647058,23.352941176470587,674.0,25.764705882352946,12.088235294117649,37.85294117647059,14.676470588235292,5.588235294117647,3.411764705882353,10.617647058823527,16.852941176470587,65.3,110.1,418.0,368.0,539.0,0.5429999999999999,596.0,85.0,98.0,505.0,0.1369999999999999,0.3429999999999999,281.0,,,,2015.0
Columbia,28.0,13.0,15.0,464.0,-0.38,-1.49,5.0,9.0,9.0,7.0,4.0,7.0,64.85714285714286,62.035714285714285,1120.0,22.75,51.892857142857146,438.0,8.714285714285714,23.928571428571427,364.0,10.642857142857142,14.857142857142858,716.0,22.464285714285715,10.25,32.714285714285715,11.892857142857142,4.892857142857143,3.571428571428572,11.714285714285714,17.928571428571427,60.6,107.0,286.0,461.0,0.55,519.0,523.0,81.0,0.1009999999999999,522.0,166.0,325.0,205.0,,,,2015.0
Connecticut,35.0,20.0,15.0,571.0,8.28,4.22,10.0,8.0,11.0,5.0,4.0,7.0,64.08571428571429,60.02857142857143,1405.0,22.857142857142858,52.114285714285714,439.0,6.457142857142857,18.2,355.0,11.914285714285716,16.857142857142858,707.0,24.2,9.457142857142856,33.65714285714286,11.885714285714286,4.742857142857143,5.228571428571429,11.542857142857144,16.37142857142857,61.9,103.2,323.0,349.0,533.0,508.0,0.52,76.0,148.0,501.0,161.0,301.0,229.0,,,,2015.0
Coppin State,31.0,8.0,23.0,258.0,-17.84,-4.78,6.0,10.0,4.0,7.0,3.0,15.0,71.58064516129032,82.51612903225806,1240.0,24.451612903225808,61.483870967741936,398.0,9.516129032258064,26.64516129032258,357.0,13.161290322580646,19.032258064516128,692.0,21.774193548387096,10.290322580645162,32.064516129032256,12.580645161290322,6.67741935483871,3.193548387096774,13.483870967741936,20.387096774193548,73.6,97.3,0.31,433.0,507.0,428.0,515.0,91.0,76.0,475.0,161.0,258.0,214.0,,,,2015.0
Cornell,30.0,13.0,17.0,433.0,-3.58,-1.92,5.0,9.0,8.0,5.0,5.0,9.0,62.266666666666666,61.266666666666666,1210.0,20.5,51.93333333333333,395.0,6.033333333333333,19.3,313.0,15.233333333333333,20.33333333333333,749.0,24.433333333333334,8.266666666666667,32.7,10.4,6.233333333333333,4.733333333333333,11.966666666666669,18.966666666666665,64.4,95.9,392.0,372.0,505.0,473.0,507.0,96.0,146.0,453.0,163.0,242.0,293.0,,,,2015.0
Creighton,33.0,14.0,19.0,424.0,7.48,7.05,4.0,14.0,9.0,8.0,3.0,9.0,67.3030303030303,66.87878787878788,1340.0,22.60606060606061,53.81818181818182,0.42,7.9393939393939394,23.0,345.0,14.151515151515152,19.51515151515152,725.0,23.96969696969697,10.545454545454543,34.51515151515152,13.606060606060606,4.454545454545454,2.333333333333333,11.848484848484848,17.90909090909091,63.3,104.8,363.0,427.0,533.0,515.0,602.0,69.0,67.0,494.0,158.0,313.0,263.0,,,,2015.0
Dartmouth,29.0,14.0,15.0,483.0,-3.11,-3.32,7.0,7.0,8.0,4.0,6.0,11.0,63.27586206896552,63.06896551724138,1170.0,22.655172413793103,52.06896551724138,435.0,5.965517241379311,17.24137931034483,346.0,12.0,18.58620689655172,646.0,22.448275862068964,10.275862068965518,32.724137931034484,12.310344827586206,7.655172413793103,3.4827586206896552,12.862068965517242,19.20689655172414,62.9,99.8,357.0,331.0,0.52,507.0,0.5429999999999999,121.0,0.1159999999999999,492.0,174.0,309.0,0.23,,,,2015.0
Davidson,32.0,24.0,8.0,0.75,11.97,3.19,14.0,4.0,14.0,1.0,9.0,4.0,79.03125,69.40625,1285.0,28.0625,60125.0,467.0,10.71875,27.40625,391.0,12.1875,17.28125,705.0,25.28125,10.46875,35.75,17.09375,5.34375,2.90625,9.46875,18.78125,67.2,117.1,287.0,456.0,578.0,503.0,609.0,79.0,75.0,556.0,122.0,0.3,203.0,10.0,R64,SOUTH,2015.0
Dayton,36.0,27.0,9.0,0.75,10.98,4.06,13.0,5.0,16.0,0.0,5.0,6.0,67.75,60.833333333333336,1445.0,22.5,48.75,462.0,6.638888888888889,18.61111111111111,357.0,16.11111111111111,23.5,686.0,24.05555555555556,7.083333333333333,31.13888888888889,13.61111111111111,6.944444444444445,2.5277777777777777,11.52777777777778,15.916666666666666,64.2,105.1,482.0,382.0,565.0,486.0,605.0,108.0,72.0,0.53,161.0,233.0,0.33,11.0,R32,EAST,2015.0
Delaware,30.0,10.0,20.0,333.0,-7.76,-1.69,9.0,9.0,5.0,8.0,5.0,10.0,65.96666666666667,72.03333333333333,1215.0,22.5,54.86666666666667,0.41,6.633333333333334,19.2,345.0,14.333333333333334,20.9,686.0,24.9,10.466666666666669,35.36666666666667,12.533333333333331,4.266666666666667,3.6,12.233333333333333,17.4,65.7,99.1,381.0,0.35,509.0,487.0,557.0,64.0,98.0,471.0,159.0,288.0,261.0,,,,2015.0
Delaware State,36.0,18.0,18.0,0.5,-10.78,-6.75,9.0,7.0,6.0,6.0,9.0,11.0,70.36111111111111,72.41666666666667,1445.0,24.666666666666668,58.91666666666666,419.0,7.833333333333333,22.166666666666668,353.0,13.194444444444445,18.666666666666668,707.0,26.416666666666668,11.77777777777778,38.19444444444444,11.944444444444445,4.972222222222222,3.9166666666666665,13.444444444444445,17.055555555555557,69.2,101.3,317.0,376.0,519.0,507.0,484.0,72.0,103.0,485.0,166.0,318.0,224.0,,,,2015.0
Denver,30.0,12.0,18.0,0.4,-3.96,-3.13,6.0,10.0,9.0,7.0,3.0,10.0,62.16666666666666,63.0,1215.0,21.9,45.63333333333333,0.48,7.466666666666667,19.633333333333333,0.38,10.9,14.233333333333333,766.0,18.966666666666665,4.933333333333334,23.9,15.233333333333333,5.966666666666667,1.8333333333333333,11.266666666666667,20.366666666666667,58.2,105.5,312.0,0.43,593.0,455.0,696.0,0.1009999999999999,59.0,562.0,177.0,193.0,239.0,,,,2015.0
DePaul,32.0,12.0,20.0,375.0,3.3,7.49,6.0,12.0,9.0,7.0,3.0,9.0,69375.0,73.5625,1285.0,23.65625,54.34375,435.0,7.75,22.03125,352.0,14.3125,19.84375,721.0,21.15625,9125.0,30.28125,12.34375,6625.0,3.8125,13375.0,21.21875,67.3,102.7,365.0,405.0,544.0,0.4589999999999999,522.0,98.0,103.0,507.0,173.0,0.2739999999999999,263.0,,,,2015.0
Detroit Mercy,33.0,15.0,18.0,455.0,-2.25,0.13,7.0,9.0,10.0,6.0,3.0,11.0,70.72727272727273,70.75757575757575,1335.0,25.454545454545453,57.24242424242424,445.0,7.0,18.24242424242424,384.0,12.818181818181818,18.75757575757576,683.0,23.21212121212121,10.393939393939394,33.60606060606061,13.454545454545457,7.696969696969697,3.393939393939394,13.212121212121213,20.818181818181817,68.2,102.5,328.0,319.0,535.0,498.0,529.0,0.1119999999999999,109.0,506.0,166.0,301.0,224.0,,,,2015.0
Drake,31.0,9.0,22.0,0.29,-6.04,2.22,6.0,12.0,8.0,7.0,1.0,11.0,59.483870967741936,66.7741935483871,1250.0,20.548387096774192,45.03225806451613,456.0,6.451612903225806,15.806451612903226,408.0,11.935483870967742,15.548387096774194,768.0,19.93548387096774,6.193548387096774,26.12903225806452,11.935483870967742,4.451612903225806,1.935483870967742,13.193548387096774,15.64516129032258,58.9,100.2,345.0,351.0,567.0,471.0,581.0,75.0,0.06,528.0,201.0,0.2339999999999999,265.0,,,,2015.0
Drexel,30.0,11.0,19.0,367.0,-5.71,-0.85,9.0,9.0,5.0,9.0,5.0,6.0,59.56666666666667,64.33333333333333,1205.0,20.466666666666665,52.3,391.0,5.866666666666666,18.0,326.0,12.766666666666667,17.133333333333333,745.0,22.03333333333333,9.566666666666666,31.6,10.566666666666666,5.166666666666667,3.6666666666666665,10.433333333333334,17.433333333333334,61.4,96.5,328.0,344.0,493.0,477.0,516.0,84.0,0.1009999999999999,447.0,147.0,0.28,244.0,,,,2015.0
Duke,39.0,35.0,4.0,897.0,24.97,9.87,15.0,3.0,15.0,1.0,9.0,2.0,79.25641025641026,64.15384615384616,1570.0,28.17948717948718,56.17948717948718,502.0,7.256410256410256,18.76923076923077,387.0,15.64102564102564,22.384615384615383,699.0,25.41025641025641,11.41025641025641,36.82051282051282,15.076923076923077,7.128205128205129,3.8205128205128207,10.794871794871796,15.564102564102564,65.9,119.4,398.0,334.0,593.0,539.0,535.0,107.0,0.09,566.0,139.0,358.0,278.0,1.0,Champions,SOUTH,2015.0
Duquesne,31.0,12.0,19.0,387.0,-2.93,1.41,6.0,12.0,9.0,7.0,2.0,10.0,71.38709677419355,74.29032258064517,1245.0,25.90322580645161,57.67741935483871,449.0,7.903225806451613,21.387096774193548,0.37,11.67741935483871,18.61290322580645,627.0,24.870967741935484,11.387096774193548,36.25806451612903,15.03225806451613,5.129032258064516,3.3548387096774195,12.290322580645162,18.0,67.2,105.9,323.0,371.0,537.0,0.5,0.58,76.0,94.0,518.0,156.0,0.3229999999999999,202.0,,,,2015.0
East Carolina,33.0,14.0,19.0,424.0,-2.84,1.0,6.0,12.0,11.0,5.0,1.0,11.0,64.12121212121212,65.93939393939394,1325.0,22.727272727272727,53.84848484848485,422.0,7.0606060606060606,20.09090909090909,351.0,11.606060606060606,17.060606060606062,0.68,21.666666666666668,10.090909090909092,31.75757575757576,13.424242424242424,6.303030303030303,1.93939393939394,11.484848484848484,17.303030303030305,63.1,101.2,317.0,373.0,518.0,476.0,591.0,0.1,57.0,488.0,156.0,298.0,216.0,,,,2015.0
East Tennessee State,30.0,16.0,14.0,533.0,-4.8,-4.01,8.0,10.0,10.0,4.0,6.0,9.0,73.36666666666666,71.33333333333333,1210.0,24.066666666666663,57.06666666666667,422.0,9.333333333333334,25.466666666666665,366.0,15.9,22.03333333333333,722.0,24.03333333333333,11.033333333333331,35.06666666666667,12.733333333333333,7.833333333333333,2.7666666666666666,12.7,20.366666666666667,68.8,105.8,386.0,446.0,543.0,493.0,529.0,113.0,91.0,504.0,158.0,308.0,279.0,,,,2015.0
Eastern Illinois,33.0,18.0,15.0,545.0,-5.52,-2.42,9.0,7.0,9.0,5.0,7.0,8.0,63.54545454545455,64.72727272727273,1330.0,22.60606060606061,51.39393939393939,0.44,7.303030303030303,19.484848484848484,375.0,11.030303030303031,16.90909090909091,652.0,22.666666666666668,7.727272727272727,30.393939393939394,13.181818181818182,5.636363636363637,4.2727272727272725,12.0,16.21212121212121,63.2,99.9,329.0,379.0,535.0,0.4589999999999999,583.0,89.0,0.12,511.0,168.0,243.0,215.0,,,,2015.0
Eastern Kentucky,33.0,21.0,12.0,636.0,-0.03,-4.16,11.0,5.0,13.0,4.0,8.0,7.0,71.9090909090909,63.63636363636363,1330.0,24.78787878787879,53.42424242424242,464.0,9.06060606060606,25.363636363636363,357.0,13.272727272727272,17.03030303030303,779.0,19.727272727272727,6.818181818181818,26.545454545454547,15.0,9.727272727272728,2.9696969696969697,11.333333333333334,16.848484848484848,65.5,108.9,319.0,475.0,584.0,0.4429999999999999,605.0,147.0,0.1009999999999999,549.0,156.0,0.2269999999999999,248.0,,,,2015.0
Eastern Michigan,35.0,21.0,14.0,0.6,1.96,-0.14,8.0,10.0,16.0,3.0,4.0,10.0,69.4,63.71428571428572,1415.0,23.02857142857143,56.08571428571429,411.0,6.571428571428571,21.2,0.31,16.771428571428572,23.34285714285714,718.0,24.8,11.514285714285714,36.31428571428572,10.6,8.714285714285714,4.485714285714286,11.742857142857142,18.82857142857143,66.7,102.9,416.0,378.0,517.0,494.0,0.46,129.0,135.0,469.0,149.0,317.0,299.0,,,,2015.0
Eastern Washington,35.0,26.0,9.0,743.0,0.79,-3.84,14.0,4.0,13.0,2.0,11.0,6.0,80.57142857142857,73.94285714285714,1410.0,27.914285714285715,58.42857142857143,478.0,9.82857142857143,24.571428571428573,0.4,14.914285714285716,20.542857142857144,726.0,23.77142857142857,10.028571428571428,33.8,12.971428571428572,6.257142857142857,4.771428571428571,10.742857142857142,17.82857142857143,68.3,117.1,352.0,421.0,591.0,0.5,465.0,91.0,0.13,562.0,136.0,299.0,255.0,13.0,R64,SOUTH,2015.0
Elon,33.0,15.0,18.0,455.0,-5.91,-2.69,6.0,12.0,8.0,6.0,5.0,10.0,70.57575757575758,70.57575757575758,1335.0,24.454545454545453,57.75757575757576,423.0,7.272727272727272,20.727272727272727,351.0,14.393939393939394,21.060606060606062,683.0,24.12121212121212,10.757575757575758,34.878787878787875,11.93939393939394,6.454545454545454,1.3636363636363635,13.333333333333334,20.939393939393938,69.5,100.5,365.0,359.0,521.0,484.0,488.0,92.0,38.0,486.0,0.1639999999999999,288.0,249.0,,,,2015.0
Evansville,36.0,24.0,12.0,667.0,3.36,-0.07,9.0,9.0,14.0,5.0,8.0,5.0,70.88888888888889,65.58333333333333,1455.0,24.97222222222222,51.5,485.0,4.25,11.97222222222222,355.0,16.694444444444443,22.30555555555556,748.0,24.55555555555556,7.888888888888889,32.44444444444444,15.944444444444445,5.833333333333333,3.583333333333333,12.63888888888889,17.194444444444443,66.1,106.1,433.0,232.0,571.0,508.0,638.0,87.0,99.0,526.0,0.1689999999999999,265.0,324.0,,,,2015.0
Fairfield,31.0,7.0,24.0,226.0,-8.63,-2.31,5.0,15.0,4.0,11.0,2.0,11.0,59.516129032258064,65.83870967741936,1265.0,19.806451612903224,50.903225806451616,389.0,6.387096774193548,19.806451612903224,322.0,13.516129032258064,18.870967741935484,716.0,22.35483870967742,9.225806451612904,31.580645161290324,10.451612903225806,4.967741935483871,3.5161290322580645,12.774193548387096,19.096774193548388,62.1,93.9,371.0,389.0,497.0,467.0,528.0,78.0,91.0,452.0,176.0,273.0,266.0,,,,2015.0
Fairleigh Dickinson,29.0,8.0,21.0,276.0,-12.22,-4.54,3.0,15.0,4.0,9.0,4.0,12.0,67.44827586206897,73.44827586206897,1175.0,23.48275862068965,57.172413793103445,411.0,7.172413793103448,21.655172413793103,331.0,13.310344827586206,19.20689655172414,693.0,19.620689655172413,10.344827586206897,29.96551724137931,11.20689655172414,8.689655172413794,3.2413793103448274,12.827586206896552,22.344827586206897,67.7,98.3,336.0,379.0,509.0,431.0,477.0,127.0,94.0,473.0,162.0,281.0,233.0,,,,2015.0
Florida,33.0,16.0,17.0,485.0,13.27,9.67,8.0,10.0,11.0,5.0,2.0,9.0,63.66666666666666,60.06060606060606,1330.0,23.21212121212121,53.42424242424242,434.0,6.606060606060606,20.424242424242426,323.0,10.636363636363637,16.757575757575758,635.0,22.63636363636364,10.545454545454543,33.18181818181818,13.06060606060606,6.909090909090909,3.575757575757576,12.393939393939394,16.90909090909091,62.8,100.6,314.0,382.0,519.0,509.0,563.0,109.0,105.0,496.0,168.0,317.0,199.0,,,,2015.0
Florida A&M,29.0,2.0,27.0,69.0,-26.04,-8.52,2.0,14.0,2.0,9.0,0.0,17.0,55.41379310344828,72.93103448275862,1160.0,19.310344827586206,51.72413793103448,373.0,4.103448275862069,14.517241379310343,283.0,12.689655172413794,19.55172413793104,649.0,21.82758620689655,9.689655172413794,31.517241379310345,8.310344827586206,4.931034482758621,2.1379310344827585,14.310344827586206,17.862068965517242,65.7,84.3,378.0,281.0,454.0,451.0,0.43,75.0,61.0,413.0,0.19,268.0,245.0,,,,2015.0
Florida Atlantic,29.0,9.0,20.0,0.31,-7.8,-2.06,2.0,16.0,7.0,7.0,2.0,13.0,62.58620689655172,66.6896551724138,1165.0,22.448275862068964,53.86206896551724,417.0,7.310344827586207,21.03448275862069,348.0,10.379310344827584,15.413793103448276,673.0,22.03448275862069,9.137931034482758,31.17241379310345,10.241379310344827,4.344827586206897,3.413793103448276,12.655172413793103,18.0,64.2,97.1,286.0,391.0,511.0,0.47,456.0,67.0,81.0,485.0,171.0,0.2689999999999999,193.0,,,,2015.0
Florida Gulf Coast,33.0,22.0,11.0,667.0,-1.81,-4.98,11.0,3.0,14.0,4.0,6.0,6.0,67.39393939393939,63.18181818181818,1325.0,24.666666666666668,57.06060606060606,432.0,5.96969696969697,17.727272727272727,337.0,12.090909090909092,18.27272727272728,662.0,25.848484848484848,12.242424242424242,38.09090909090909,14.151515151515152,5.606060606060606,3.8484848484848486,11.696969696969695,16.939393939393938,64.9,103.5,0.32,311.0,513.0,0.52,574.0,86.0,106.0,485.0,151.0,0.3429999999999999,212.0,,,,2015.0
Florida International,33.0,16.0,17.0,485.0,-7.78,-3.23,8.0,10.0,8.0,4.0,6.0,10.0,62.42424242424242,65.24242424242425,1335.0,22.69696969696969,51.333333333333336,442.0,4.575757575757576,14.757575757575758,0.31,12.454545454545457,19.60606060606061,635.0,24.727272727272727,9.484848484848484,34.21212121212121,11.333333333333334,6.787878787878788,4.545454545454546,14.93939393939394,18.57575757575757,65.5,94.3,382.0,287.0,515.0,497.0,499.0,103.0,133.0,487.0,198.0,0.29,243.0,,,,2015.0
Florida State,33.0,17.0,16.0,515.0,6.69,7.02,8.0,10.0,12.0,6.0,3.0,7.0,66.63636363636364,66.96969696969697,1330.0,23.12121212121212,50.57575757575758,457.0,4.454545454545454,14.242424242424242,313.0,15.87878787878788,23.727272727272727,669.0,23.666666666666668,9.93939393939394,33.60606060606061,11.515151515151516,5.484848484848484,4.757575757575758,14.484848484848484,18.545454545454547,65.7,100.6,469.0,282.0,539.0,509.0,498.0,83.0,127.0,501.0,0.19,318.0,314.0,,,,2015.0
Fordham,31.0,10.0,21.0,323.0,-2.15,2.72,4.0,14.0,8.0,8.0,1.0,11.0,65.0,69.16129032258064,1245.0,22.93548387096774,55.25806451612903,415.0,6.032258064516129,19.774193548387096,305.0,13.096774193548388,18.032258064516128,726.0,24.0,12.03225806451613,36.03225806451613,12.580645161290322,6.741935483870968,3.838709677419355,14.580645161290322,18.774193548387096,66.3,97.6,326.0,358.0,509.0,522.0,0.5489999999999999,0.1009999999999999,113.0,0.47,186.0,342.0,237.0,,,,2015.0
Fresno State,32.0,15.0,17.0,469.0,-2.23,1.3,10.0,8.0,11.0,3.0,4.0,10.0,65.1875,66.34375,1295.0,22.65625,52875.0,428.0,5.59375,17.46875,0.32,14.28125,20.6875,0.69,22625.0,8.9375,31.5625,10.5,7.8125,3.5625,11.1875,20125.0,64.3,100.1,391.0,0.33,0.52,476.0,0.4629999999999999,0.12,104.0,481.0,151.0,0.27,0.27,,,,2015.0
Furman,33.0,11.0,22.0,333.0,-10.55,-3.46,5.0,13.0,7.0,7.0,1.0,14.0,63.57575757575758,68.03030303030303,1330.0,21.24242424242424,49.57575757575758,428.0,6.545454545454546,19.939393939393938,328.0,14.545454545454543,21.727272727272727,669.0,22.78787878787879,9.575757575757576,32.36363636363637,10.363636363636363,5.545454545454546,2.8484848484848486,13.272727272727272,17.636363636363637,63.1,100.0,438.0,402.0,531.0,494.0,488.0,87.0,0.0819999999999999,494.0,181.0,297.0,293.0,,,,2015.0
Gardner-Webb,35.0,20.0,15.0,571.0,-5.24,-3.11,10.0,8.0,12.0,2.0,5.0,11.0,74.82857142857142,74.14285714285714,1420.0,25.97142857142857,57.94285714285714,448.0,8.228571428571428,23.51428571428572,0.35,14.657142857142857,21.914285714285715,669.0,23.97142857142857,11.057142857142855,35.02857142857143,16.142857142857142,6.6571428571428575,2.3714285714285714,12.285714285714286,16.257142857142856,68.4,107.8,378.0,406.0,547.0,499.0,622.0,96.0,57.0,519.0,152.0,312.0,253.0,,,,2015.0
George Mason,31.0,9.0,22.0,0.29,-1.43,4.6,4.0,14.0,7.0,8.0,2.0,9.0,64.38709677419355,69.25806451612904,1255.0,22.83870967741936,53.64516129032258,426.0,4.193548387096774,13.096774193548388,0.32,14.516129032258064,21.806451612903224,666.0,23.29032258064516,12.612903225806452,35.903225806451616,10.161290322580646,6.032258064516129,3.870967741935484,14.35483870967742,20.580645161290324,65.1,97.7,406.0,244.0,503.0,522.0,445.0,92.0,113.0,465.0,183.0,0.36,271.0,,,,2015.0
George Washington,35.0,22.0,13.0,629.0,8.07,2.79,10.0,8.0,12.0,2.0,5.0,10.0,67.25714285714285,61.97142857142857,1415.0,23.62857142857143,53.91428571428571,438.0,5.485714285714286,15.571428571428571,352.0,14.514285714285714,21.542857142857144,674.0,24.457142857142856,12.057142857142855,36.51428571428571,11.657142857142857,5.628571428571429,3.8857142857142857,12.0,16.0,63.4,105.0,0.4,289.0,524.0,527.0,493.0,88.0,106.0,489.0,158.0,356.0,269.0,,,,2015.0
Georgetown,33.0,22.0,11.0,667.0,15.48,9.81,12.0,6.0,13.0,3.0,5.0,4.0,70.9090909090909,65.24242424242425,1340.0,24.21212121212121,53.121212121212125,456.0,6.090909090909091,17.242424242424242,353.0,16.393939393939394,23.303030303030305,704.0,23.78787878787879,11.12121212121212,34.90909090909091,12.93939393939394,7.606060606060606,4.727272727272728,12.575757575757576,20.24242424242424,64.6,108.1,439.0,325.0,552.0,522.0,534.0,0.1159999999999999,141.0,513.0,0.1639999999999999,0.3429999999999999,309.0,4.0,R32,SOUTH,2015.0
Georgia,33.0,21.0,12.0,636.0,12.42,8.6,11.0,7.0,12.0,4.0,8.0,4.0,68.18181818181819,64.36363636363636,1351.0,22.63636363636364,52.42424242424242,432.0,5.575757575757576,16.303030303030305,342.0,17.333333333333332,25.03030303030303,692.0,27.27272727272728,10.909090909090908,38.18181818181818,12.454545454545457,5.545454545454546,4.575757575757576,12.727272727272728,18.424242424242426,64.8,102.8,477.0,311.0,0.53,0.53,0.55,84.0,124.0,485.0,165.0,322.0,331.0,10.0,R64,EAST,2015.0
Georgia Southern,31.0,22.0,9.0,0.71,-0.4,-4.72,14.0,6.0,13.0,2.0,8.0,6.0,68.12903225806451,60.16129032258065,1250.0,23.64516129032258,56.935483870967744,415.0,7.548387096774194,23.870967741935484,316.0,13.290322580645162,19.870967741935484,669.0,24.806451612903224,12.612903225806452,37.41935483870968,11.64516129032258,7.290322580645161,3.193548387096774,11.774193548387096,16.838709677419356,65.0,104.0,349.0,419.0,513.0,513.0,492.0,111.0,94.0,482.0,151.0,342.0,233.0,,,,2015.0
Georgia State,35.0,25.0,10.0,714.0,5.47,-2.03,15.0,5.0,12.0,1.0,8.0,8.0,71.4,62.4,1415.0,25.77142857142857,53.65714285714286,0.48,4.971428571428572,14.914285714285716,333.0,14.885714285714286,20.542857142857144,725.0,22.685714285714287,9.2,31.88571428571429,13.685714285714283,9.17142857142857,4.085714285714285,10.457142857142856,18.34285714285714,64.3,109.8,383.0,278.0,563.0,489.0,531.0,141.0,135.0,527.0,142.0,0.3,277.0,14.0,R32,WEST,2015.0
Georgia Tech,31.0,12.0,19.0,387.0,7.16,8.45,3.0,15.0,8.0,8.0,2.0,9.0,63.29032258064516,64.58064516129032,1260.0,23.677419354838708,58.064516129032256,408.0,4.225806451612903,15.838709677419354,267.0,11.709677419354838,18.06451612903226,648.0,23.967741935483872,14.32258064516129,38.29032258064516,11.67741935483871,5.709677419354839,3.3548387096774195,12.709677419354838,16.64516129032258,63.9,97.4,311.0,273.0,475.0,552.0,493.0,88.0,94.0,444.0,0.16,387.0,202.0,,,,2015.0
Gonzaga,38.0,35.0,3.0,921.0,21.12,5.12,17.0,1.0,15.0,1.0,10.0,1.0,78.65789473684211,61.6578947368421,1525.0,28.526315789473685,54.81578947368421,0.52,6.947368421052632,17.36842105263158,0.4,14.657894736842104,21.21052631578948,691.0,27.63157894736842,10.289473684210526,37.92105263157895,16.31578947368421,5.947368421052632,3.3157894736842106,10.447368421052632,16.763157894736842,65.2,120.3,387.0,317.0,606.0,555.0,0.5720000000000001,91.0,84.0,584.0,139.0,341.0,267.0,2.0,E8,SOUTH,2015.0
Grambling,29.0,2.0,27.0,69.0,-30.67,-8.0,0.0,18.0,2.0,9.0,0.0,17.0,52.03448275862069,72.58620689655173,1160.0,17.655172413793103,48.86206896551724,361.0,3.6206896551724137,12.620689655172416,287.0,13.10344827586207,20.13793103448276,651.0,21.86206896551724,10.137931034482758,32.0,7.758620689655173,5.310344827586207,1.793103448275862,16.75862068965517,19.0,65.7,79.2,412.0,258.0,445.0,473.0,439.0,81.0,49.0,398.0,223.0,299.0,268.0,,,,2015.0
Grand Canyon,32.0,17.0,15.0,531.0,-6.62,-5.45,8.0,6.0,13.0,8.0,4.0,7.0,68.6875,68375.0,1280.0,23.71875,52.59375,451.0,6.1875,18.5625,333.0,15.0625,21.0625,715.0,22.96875,8.78125,31.75,12125.0,5.34375,3.09375,11.1875,19.59375,64.7,106.2,0.4,353.0,549.0,474.0,511.0,83.0,79.0,0.51,152.0,272.0,286.0,,,,2015.0
Green Bay,33.0,24.0,9.0,727.0,5.7,-0.4,12.0,4.0,13.0,1.0,6.0,7.0,68.24242424242425,60.78787878787879,1325.0,25.12121212121212,54.78787878787879,459.0,4.2727272727272725,14.545454545454543,294.0,13.727272727272728,21.363636363636363,643.0,24.51515151515152,11.181818181818182,35.696969696969695,14.06060606060606,7.424242424242424,4.878787878787879,11.848484848484848,18.484848484848484,65.0,104.6,0.39,265.0,525.0,519.0,0.56,114.0,135.0,498.0,154.0,0.3289999999999999,251.0,,,,2015.0
Hampton,35.0,17.0,18.0,486.0,-8.25,-7.08,8.0,8.0,6.0,5.0,5.0,12.0,67.02857142857142,68.2,1405.0,22.742857142857144,55.97142857142857,406.0,5.542857142857143,18.228571428571428,304.0,16.0,24.542857142857144,652.0,25.02857142857143,11.885714285714286,36.91428571428571,10.628571428571428,6.714285714285714,4.0285714285714285,14.114285714285714,21.485714285714284,69.5,96.1,438.0,326.0,496.0,501.0,467.0,96.0,105.0,456.0,173.0,318.0,286.0,16.0,R64,MIDWEST,2015.0
